SONG_ID,SOURCE,ANNOTATOR1,ANNOTATOR2,FILE_LOCATION,SONG_DURATION,EMPTY,SONG_TITLE,ARTIST,FORMAT,ANNOTATION_TIME1,ANNOTATION_TIME2,TEXTFILE1,TEXTFILE2,CLASS,GENRE,SUBMISSION_DATE1,SUBMISSION_DATE2,SONG_WAS_PRIVATE_FLAG,SONG_WAS_DISCARDED_FLAG,XEQS1,XEQS2
1448,IA,16,14,/srv/salami/data/IA/Live_Music_Archive/Throwing_Muses/Not_Too_Soon,204,,Not_Too_Soon,Throwing_Muses,mp3,5,,/srv/salami/data/IA/Live_Music_Archive/Throwing_Muses/Not_Too_Soon/textfile1.txt,,Live_Music_Archive,,2011-05-19,,0,FALSE,0,0
1450,IA,4,6,/srv/salami/data/IA/Live_Music_Archive/Tim_Conley/TimConley20050729SPC4d2t03flac,355,,TimConley20050729SPC4d2t03flac,Tim_Conley,mp3,20,15,/srv/salami/data/IA/Live_Music_Archive/Tim_Conley/TimConley20050729SPC4d2t03flac/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/Tim_Conley/TimConley20050729SPC4d2t03flac/textfile2.txt,Live_Music_Archive,,2010-10-27,2010-09-02,0,FALSE,0,0
1452,IA,16,14,/srv/salami/data/IA/Live_Music_Archive/Tim_Reynolds/04_46_Do_You_Wanna_Thrill_Me_,286,,04_46_Do_You_Wanna_Thrill_Me_,Tim_Reynolds,mp3,5,,/srv/salami/data/IA/Live_Music_Archive/Tim_Reynolds/04_46_Do_You_Wanna_Thrill_Me_/textfile1.txt,,Live_Music_Archive,,2011-05-17,,0,FALSE,0,0
1454,IA,6,7,/srv/salami/data/IA/Live_Music_Archive/Tristan_Prettyman/Void,220,,Void,Tristan_Prettyman,mp3,15,15,/srv/salami/data/IA/Live_Music_Archive/Tristan_Prettyman/Void/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/Tristan_Prettyman/Void/textfile2.txt,Live_Music_Archive,,2010-09-02,2010-08-04,0,FALSE,0,0
1456,IA,6,4,/srv/salami/data/IA/Live_Music_Archive/Twin_A/Track_7,252,,Track_7,Twin_A,mp3,25,15,/srv/salami/data/IA/Live_Music_Archive/Twin_A/Track_7/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/Twin_A/Track_7/textfile2.txt,Live_Music_Archive,,2010-09-02,2010-12-29,0,FALSE,0,0
1458,IA,7,6,/srv/salami/data/IA/Live_Music_Archive/Ubiquitone/Meatball,374,,Meatball,Ubiquitone,mp3,20,20,/srv/salami/data/IA/Live_Music_Archive/Ubiquitone/Meatball/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/Ubiquitone/Meatball/textfile2.txt,Live_Music_Archive,,2010-08-04,2010-12-29,0,FALSE,0,0
1460,IA,2,4,/srv/salami/data/IA/Live_Music_Archive/Uncle_Billys_Smokehouse/One_Good_Man_,364,,One_Good_Man_,Uncle_Billys_Smokehouse,mp3,25,15,/srv/salami/data/IA/Live_Music_Archive/Uncle_Billys_Smokehouse/One_Good_Man_/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/Uncle_Billys_Smokehouse/One_Good_Man_/textfile2.txt,Live_Music_Archive,,2010-09-12,2010-10-13,0,FALSE,0,0
1462,IA,16,14,/srv/salami/data/IA/Live_Music_Archive/Vesica_Piscis/All_Convergences_Are_Grand_Therefore_Public_Orgasm,496,,All_Convergences_Are_Grand_Therefore_Public_Orgasm,Vesica_Piscis,mp3,25,,/srv/salami/data/IA/Live_Music_Archive/Vesica_Piscis/All_Convergences_Are_Grand_Therefore_Public_Orgasm/textfile1.txt,,Live_Music_Archive,,2011-05-18,,0,FALSE,0,0
1464,IA,2,7,/srv/salami/data/IA/Live_Music_Archive/Was_Not_Was/Crazy_Water,261,,Crazy_Water,Was_Not_Was,mp3,15,15,/srv/salami/data/IA/Live_Music_Archive/Was_Not_Was/Crazy_Water/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/Was_Not_Was/Crazy_Water/textfile2.txt,Live_Music_Archive,,2010-08-23,2010-08-04,0,FALSE,0,0
1466,IA,16,14,/srv/salami/data/IA/Live_Music_Archive/Wckr_Spgt/It_Will_Be_Better__Earwig,162,,It_Will_Be_Better__Earwig,Wckr_Spgt,mp3,,,,,Live_Music_Archive,,,,0,TRUE,0,0
1468,IA,16,14,/srv/salami/data/IA/Live_Music_Archive/White_Iron_Band/Outlaw_Band__,274,,Outlaw_Band__,White_Iron_Band,mp3,15,,/srv/salami/data/IA/Live_Music_Archive/White_Iron_Band/Outlaw_Band__/textfile1.txt,,Live_Music_Archive,,2011-05-19,,0,FALSE,0,0
1470,IA,4,7,/srv/salami/data/IA/Live_Music_Archive/Will_Bangs/wbangs20050713t03flac,307,,wbangs20050713t03flac,Will_Bangs,mp3,10,10,/srv/salami/data/IA/Live_Music_Archive/Will_Bangs/wbangs20050713t03flac/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/Will_Bangs/wbangs20050713t03flac/textfile2.txt,Live_Music_Archive,,2010-10-01,2010-08-04,0,FALSE,0,0
1472,IA,16,14,/srv/salami/data/IA/Live_Music_Archive/WonderBread_Band/Cold_Duck_Time,317,,Cold_Duck_Time,WonderBread_Band,mp3,15,,/srv/salami/data/IA/Live_Music_Archive/WonderBread_Band/Cold_Duck_Time/textfile1.txt,,Live_Music_Archive,,2011-05-18,,0,FALSE,0,0
1474,IA,4,6,/srv/salami/data/IA/Live_Music_Archive/Works_Progress_Administration/Its_Over_Now,143,,Its_Over_Now,Works_Progress_Administration,mp3,10,10,/srv/salami/data/IA/Live_Music_Archive/Works_Progress_Administration/Its_Over_Now/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/Works_Progress_Administration/Its_Over_Now/textfile2.txt,Live_Music_Archive,,2010-09-23,2010-09-02,0,FALSE,0,0
1476,IA,4,8,/srv/salami/data/IA/Live_Music_Archive/Year_Long_Disaster/Destination,328,,Destination,Year_Long_Disaster,mp3,20,30,/srv/salami/data/IA/Live_Music_Archive/Year_Long_Disaster/Destination/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/Year_Long_Disaster/Destination/textfile2.txt,Live_Music_Archive,,2010-09-23,2010-08-06,0,FALSE,0,0
1478,IA,4,6,/srv/salami/data/IA/Live_Music_Archive/Yolk/yolk20020406d1t01shn,440,,yolk20020406d1t01shn,Yolk,mp3,20,15,/srv/salami/data/IA/Live_Music_Archive/Yolk/yolk20020406d1t01shn/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/Yolk/yolk20020406d1t01shn/textfile2.txt,Live_Music_Archive,,2010-10-26,2010-09-13,0,FALSE,0,0
1480,IA,7,8,/srv/salami/data/IA/Live_Music_Archive/Zero_Gravity_Circus/Gatos_Negros,334,,Gatos_Negros,Zero_Gravity_Circus,mp3,20,30,/srv/salami/data/IA/Live_Music_Archive/Zero_Gravity_Circus/Gatos_Negros/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/Zero_Gravity_Circus/Gatos_Negros/textfile2.txt,Live_Music_Archive,,2010-09-15,2010-08-06,0,FALSE,0,0
1482,IA,6,7,/srv/salami/data/IA/Live_Music_Archive/Zindu/Night_Light,574,,Night_Light,Zindu,mp3,15,20,/srv/salami/data/IA/Live_Music_Archive/Zindu/Night_Light/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/Zindu/Night_Light/textfile2.txt,Live_Music_Archive,,2010-09-13,2010-08-23,0,FALSE,0,0
1484,IA,6,4,/srv/salami/data/IA/Live_Music_Archive/aquaphonics/Simon,540,,Simon,aquaphonics,mp3,15,20,/srv/salami/data/IA/Live_Music_Archive/aquaphonics/Simon/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/aquaphonics/Simon/textfile2.txt,Live_Music_Archive,,2010-09-13,2010-12-29,0,FALSE,0,0
1486,IA,10,10,/srv/salami/data/IA/Live_Music_Archive/caspian/Quovis,102,,Quovis,caspian,mp3,7,9,,,Live_Music_Archive,,2010-08-23,2011-01-31,0,TRUE,0,0
1488,IA,16,14,/srv/salami/data/IA/Live_Music_Archive/deSoL/Chango,323,,Chango,deSoL,mp3,15,,/srv/salami/data/IA/Live_Music_Archive/deSoL/Chango/textfile1.txt,,Live_Music_Archive,,2011-03-30,,0,FALSE,0,0
1490,IA,4,7,/srv/salami/data/IA/Live_Music_Archive/herbie/Happy_Hour_Hero,351,,Happy_Hour_Hero,herbie,mp3,15,15,/srv/salami/data/IA/Live_Music_Archive/herbie/Happy_Hour_Hero/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/herbie/Happy_Hour_Hero/textfile2.txt,Live_Music_Archive,,2010-10-05,2010-09-17,0,FALSE,0,0
1492,IA,4,7,/srv/salami/data/IA/Live_Music_Archive/moe/_6_13_Down_Boy,373,,_6_13_Down_Boy,moe,mp3,15,18,/srv/salami/data/IA/Live_Music_Archive/moe/_6_13_Down_Boy/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/moe/_6_13_Down_Boy/textfile2.txt,Live_Music_Archive,,2010-10-05,2010-08-04,0,FALSE,0,0
1494,IA,16,14,/srv/salami/data/IA/Live_Music_Archive/rugburns/Rub_Somebody,302,,Rub_Somebody,rugburns,mp3,15,,/srv/salami/data/IA/Live_Music_Archive/rugburns/Rub_Somebody/textfile1.txt,,Live_Music_Archive,,2011-03-30,,0,FALSE,0,0
1496,IA,4,7,/srv/salami/data/IA/Live_Music_Archive/the_Pistol_Whippin_Party_Penguins/Its_Over_Now,254,,Its_Over_Now,the_Pistol_Whippin_Party_Penguins,mp3,15,20,/srv/salami/data/IA/Live_Music_Archive/the_Pistol_Whippin_Party_Penguins/Its_Over_Now/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/the_Pistol_Whippin_Party_Penguins/Its_Over_Now/textfile2.txt,Live_Music_Archive,,2010-10-01,2010-09-17,0,FALSE,0,0
1498,IA,4,7,/srv/salami/data/IA/Live_Music_Archive/young_sir_Jim/Righteous_Song,225,,Righteous_Song,young_sir_Jim,mp3,10,10,/srv/salami/data/IA/Live_Music_Archive/young_sir_Jim/Righteous_Song/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/young_sir_Jim/Righteous_Song/textfile2.txt,Live_Music_Archive,,2010-10-01,2010-08-04,0,FALSE,0,0
1500,RWC,16,14,/srv/salami/data/RWC/classical/RWC_MDB_C_2001_M01/004,,,4,RWC_MDB_C_2001_M01,mp3,,,,,classical,,,,0,TRUE,0,0
1502,RWC,7,13,/srv/salami/data/RWC/classical/RWC_MDB_C_2001_M01/006,,,6,RWC_MDB_C_2001_M01,mp3,20,,/srv/salami/data/RWC/classical/RWC_MDB_C_2001_M01/006/textfile1.txt,,classical,,2010-08-13,2011-01-31,0,FALSE,0,0
1504,RWC,16,14,/srv/salami/data/RWC/classical/RWC_MDB_C_2001_M02/002,,,2,RWC_MDB_C_2001_M02,mp3,30,,/srv/salami/data/RWC/classical/RWC_MDB_C_2001_M02/002/textfile1.txt,,classical,,2011-04-19,,0,FALSE,0,0
1506,RWC,6,13,/srv/salami/data/RWC/classical/RWC_MDB_C_2001_M03/003,,,3,RWC_MDB_C_2001_M03,mp3,25,,/srv/salami/data/RWC/classical/RWC_MDB_C_2001_M03/003/textfile1.txt,,classical,,2010-09-13,2011-01-31,0,FALSE,0,0
1508,RWC,16,14,/srv/salami/data/RWC/classical/RWC_MDB_C_2001_M03/006,,,6,RWC_MDB_C_2001_M03,mp3,30,,/srv/salami/data/RWC/classical/RWC_MDB_C_2001_M03/006/textfile1.txt,,classical,,2011-04-20,,0,FALSE,0,0
1510,RWC,16,14,/srv/salami/data/RWC/classical/RWC_MDB_C_2001_M04/004,,,4,RWC_MDB_C_2001_M04,mp3,5,,/srv/salami/data/RWC/classical/RWC_MDB_C_2001_M04/004/textfile1.txt,,classical,,2011-05-20,,0,FALSE,0,0
1512,RWC,7,13,/srv/salami/data/RWC/classical/RWC_MDB_C_2001_M05/005,,,5,RWC_MDB_C_2001_M05,mp3,15,,/srv/salami/data/RWC/classical/RWC_MDB_C_2001_M05/005/textfile1.txt,,classical,,2010-08-17,2011-01-31,0,FALSE,0,0
1514,RWC,16,14,/srv/salami/data/RWC/classical/RWC_MDB_C_2001_M05/008,,,8,RWC_MDB_C_2001_M05,mp3,25,,/srv/salami/data/RWC/classical/RWC_MDB_C_2001_M05/008/textfile1.txt,,classical,,2011-04-20,,0,FALSE,0,0
1516,RWC,6,13,/srv/salami/data/RWC/classical/RWC_MDB_C_2001_M06/001,,,1,RWC_MDB_C_2001_M06,mp3,15,,/srv/salami/data/RWC/classical/RWC_MDB_C_2001_M06/001/textfile1.txt,,classical,,2010-09-13,2011-01-31,0,FALSE,0,0
1518,RWC,16,14,/srv/salami/data/RWC/classical/RWC_MDB_C_2001_M06/004,,,4,RWC_MDB_C_2001_M06,mp3,30,,/srv/salami/data/RWC/classical/RWC_MDB_C_2001_M06/004/textfile1.txt,,classical,,2011-04-20,,0,FALSE,0,0
1520,RWC,16,14,/srv/salami/data/RWC/classical/RWC_MDB_C_2001_M06/007,,,7,RWC_MDB_C_2001_M06,mp3,10,,/srv/salami/data/RWC/classical/RWC_MDB_C_2001_M06/007/textfile1.txt,,classical,,2011-05-20,,0,FALSE,0,0
1522,RWC,7,13,/srv/salami/data/RWC/classical/RWC_MDB_C_2001_M06/009,,,9,RWC_MDB_C_2001_M06,mp3,15,,/srv/salami/data/RWC/classical/RWC_MDB_C_2001_M06/009/textfile1.txt,,classical,,2010-08-17,2011-01-31,0,FALSE,0,0
1524,RWC,16,14,/srv/salami/data/RWC/classical/RWC_MDB_C_2001_M06/011,,,11,RWC_MDB_C_2001_M06,mp3,20,,/srv/salami/data/RWC/classical/RWC_MDB_C_2001_M06/011/textfile1.txt,,classical,,2011-04-21,,0,FALSE,0,0
1526,RWC,6,13,/srv/salami/data/RWC/classical/RWC_MDB_C_2001_M06/013,,,13,RWC_MDB_C_2001_M06,mp3,15,,/srv/salami/data/RWC/classical/RWC_MDB_C_2001_M06/013/textfile1.txt,,classical,,2010-09-14,2011-01-31,0,FALSE,0,0
1528,RWC,16,14,/srv/salami/data/RWC/classical/RWC_MDB_C_2001_M06/015,,,15,RWC_MDB_C_2001_M06,mp3,25,,/srv/salami/data/RWC/classical/RWC_MDB_C_2001_M06/015/textfile1.txt,,classical,,2011-04-21,,0,FALSE,0,0
1530,RWC,16,14,/srv/salami/data/RWC/unknown/RWC_MDB_G_2001_M01/003,,,3,RWC_MDB_G_2001_M01,mp3,10,,/srv/salami/data/RWC/unknown/RWC_MDB_G_2001_M01/003/textfile1.txt,,unknown,,2011-05-20,,0,FALSE,0,0
1532,RWC,7,13,/srv/salami/data/RWC/unknown/RWC_MDB_G_2001_M01/008,,,8,RWC_MDB_G_2001_M01,mp3,15,,/srv/salami/data/RWC/unknown/RWC_MDB_G_2001_M01/008/textfile1.txt,,unknown,,2010-08-18,2011-01-31,0,FALSE,0,0
1534,RWC,16,14,/srv/salami/data/RWC/unknown/RWC_MDB_G_2001_M01/011,,,11,RWC_MDB_G_2001_M01,mp3,15,,/srv/salami/data/RWC/unknown/RWC_MDB_G_2001_M01/011/textfile1.txt,,unknown,,2011-04-20,,0,FALSE,0,0
1536,RWC,6,13,/srv/salami/data/RWC/unknown/RWC_MDB_G_2001_M02/004,,,4,RWC_MDB_G_2001_M02,mp3,15,,/srv/salami/data/RWC/unknown/RWC_MDB_G_2001_M02/004/textfile1.txt,,unknown,,2010-09-14,2011-01-31,0,FALSE,0,0
1538,RWC,8,13,/srv/salami/data/RWC/unknown/RWC_MDB_G_2001_M02/006,,,6,RWC_MDB_G_2001_M02,mp3,15,,/srv/salami/data/RWC/unknown/RWC_MDB_G_2001_M02/006/textfile1.txt,,unknown,,2010-08-26,2011-01-31,0,FALSE,0,0
1540,RWC,16,14,/srv/salami/data/RWC/unknown/RWC_MDB_G_2001_M02/010,,,10,RWC_MDB_G_2001_M02,mp3,10,,/srv/salami/data/RWC/unknown/RWC_MDB_G_2001_M02/010/textfile1.txt,,unknown,,2011-05-20,,0,FALSE,0,0
1542,RWC,7,13,/srv/salami/data/RWC/unknown/RWC_MDB_G_2001_M03/001,,,1,RWC_MDB_G_2001_M03,mp3,20,,/srv/salami/data/RWC/unknown/RWC_MDB_G_2001_M03/001/textfile1.txt,,unknown,,2010-08-18,2011-01-31,0,FALSE,0,0
1544,RWC,16,14,/srv/salami/data/RWC/unknown/RWC_MDB_G_2001_M04/009,,,9,RWC_MDB_G_2001_M04,mp3,10,,/srv/salami/data/RWC/unknown/RWC_MDB_G_2001_M04/009/textfile1.txt,,unknown,,2011-04-20,,0,FALSE,0,0
1546,RWC,6,13,/srv/salami/data/RWC/unknown/RWC_MDB_G_2001_M05/007,,,7,RWC_MDB_G_2001_M05,mp3,15,,/srv/salami/data/RWC/unknown/RWC_MDB_G_2001_M05/007/textfile1.txt,,unknown,,2010-09-14,2011-01-31,0,FALSE,0,0
1548,RWC,8,13,/srv/salami/data/RWC/unknown/RWC_MDB_G_2001_M07/005,,,5,RWC_MDB_G_2001_M07,mp3,20,,/srv/salami/data/RWC/unknown/RWC_MDB_G_2001_M07/005/textfile1.txt,,unknown,,2010-08-25,2011-01-31,0,FALSE,0,0
1550,RWC,16,14,/srv/salami/data/RWC/unknown/RWC_MDB_G_2001_M07/007,,,7,RWC_MDB_G_2001_M07,mp3,15,,/srv/salami/data/RWC/unknown/RWC_MDB_G_2001_M07/007/textfile1.txt,,unknown,,2011-05-20,,0,FALSE,0,0
1552,RWC,7,13,/srv/salami/data/RWC/unknown/RWC_MDB_G_2001_M07/010,,,10,RWC_MDB_G_2001_M07,mp3,15,,/srv/salami/data/RWC/unknown/RWC_MDB_G_2001_M07/010/textfile1.txt,,unknown,,2010-08-18,2011-01-31,0,FALSE,0,0
1554,RWC,16,14,/srv/salami/data/RWC/unknown/RWC_MDB_G_2001_M07/012,,,12,RWC_MDB_G_2001_M07,mp3,10,,/srv/salami/data/RWC/unknown/RWC_MDB_G_2001_M07/012/textfile1.txt,,unknown,,2011-04-20,,0,FALSE,0,0
1556,RWC,6,13,/srv/salami/data/RWC/unknown/RWC_MDB_G_2001_M08/014,,,14,RWC_MDB_G_2001_M08,mp3,15,,/srv/salami/data/RWC/unknown/RWC_MDB_G_2001_M08/014/textfile1.txt,,unknown,,2010-09-14,2011-01-31,0,FALSE,0,0
1558,RWC,8,13,/srv/salami/data/RWC/unknown/RWC_MDB_G_2001_M09/001,,,1,RWC_MDB_G_2001_M09,mp3,30,,/srv/salami/data/RWC/unknown/RWC_MDB_G_2001_M09/001/textfile1.txt,,unknown,,2010-08-19,2011-01-31,0,FALSE,0,0
1560,RWC,16,14,/srv/salami/data/RWC/jazz/RWC_MDB_J_2001_M01/009,,,9,RWC_MDB_J_2001_M01,mp3,10,,/srv/salami/data/RWC/jazz/RWC_MDB_J_2001_M01/009/textfile1.txt,,jazz,,2011-05-20,,0,FALSE,0,0
1562,RWC,7,13,/srv/salami/data/RWC/jazz/RWC_MDB_J_2001_M02/005,,,5,RWC_MDB_J_2001_M02,mp3,15,,/srv/salami/data/RWC/jazz/RWC_MDB_J_2001_M02/005/textfile1.txt,,jazz,,2010-08-19,2011-01-31,0,FALSE,0,0
1564,RWC,2,13,/srv/salami/data/RWC/jazz/RWC_MDB_J_2001_M03/006,,,6,RWC_MDB_J_2001_M03,mp3,20,,/srv/salami/data/RWC/jazz/RWC_MDB_J_2001_M03/006/textfile1.txt,,jazz,,2010-09-12,2011-01-31,0,FALSE,0,0
1566,RWC,6,13,/srv/salami/data/RWC/jazz/RWC_MDB_J_2001_M03/009,,,9,RWC_MDB_J_2001_M03,mp3,15,,/srv/salami/data/RWC/jazz/RWC_MDB_J_2001_M03/009/textfile1.txt,,jazz,,2010-09-14,2011-01-31,0,FALSE,0,0
1568,RWC,8,13,/srv/salami/data/RWC/jazz/RWC_MDB_J_2001_M04/005,,,5,RWC_MDB_J_2001_M04,mp3,25,,/srv/salami/data/RWC/jazz/RWC_MDB_J_2001_M04/005/textfile1.txt,,jazz,,2010-08-19,2011-01-31,0,FALSE,0,0
1570,RWC,16,14,/srv/salami/data/RWC/popular/RWC_MDB_P_2001_M01/004,,,4,RWC_MDB_P_2001_M01,mp3,15,,/srv/salami/data/RWC/popular/RWC_MDB_P_2001_M01/004/textfile1.txt,,popular,,2011-03-23,,0,FALSE,0,0
1572,RWC,7,13,/srv/salami/data/RWC/popular/RWC_MDB_P_2001_M01/010,,,10,RWC_MDB_P_2001_M01,mp3,15,,/srv/salami/data/RWC/popular/RWC_MDB_P_2001_M01/010/textfile1.txt,,popular,,2010-08-19,2011-01-31,0,FALSE,0,0
1574,RWC,2,13,/srv/salami/data/RWC/popular/RWC_MDB_P_2001_M01/014,,,14,RWC_MDB_P_2001_M01,mp3,15,,/srv/salami/data/RWC/popular/RWC_MDB_P_2001_M01/014/textfile1.txt,,popular,,2010-09-12,2011-01-31,0,FALSE,0,0
1576,RWC,6,13,/srv/salami/data/RWC/popular/RWC_MDB_P_2001_M02/004,,,4,RWC_MDB_P_2001_M02,mp3,15,,/srv/salami/data/RWC/popular/RWC_MDB_P_2001_M02/004/textfile1.txt,,popular,,2010-09-14,2011-01-31,0,FALSE,0,0
1578,RWC,8,13,/srv/salami/data/RWC/popular/RWC_MDB_P_2001_M02/012,,,12,RWC_MDB_P_2001_M02,mp3,10,,/srv/salami/data/RWC/popular/RWC_MDB_P_2001_M02/012/textfile1.txt,,popular,,2010-08-19,2011-01-31,0,FALSE,0,0
1580,RWC,16,14,/srv/salami/data/RWC/popular/RWC_MDB_P_2001_M03/004,,,4,RWC_MDB_P_2001_M03,mp3,15,,/srv/salami/data/RWC/popular/RWC_MDB_P_2001_M03/004/textfile1.txt,,popular,,2011-03-14,,0,FALSE,0,0
1582,RWC,7,13,/srv/salami/data/RWC/popular/RWC_MDB_P_2001_M03/012,,,12,RWC_MDB_P_2001_M03,mp3,15,,/srv/salami/data/RWC/popular/RWC_MDB_P_2001_M03/012/textfile1.txt,,popular,,2010-08-19,2011-01-31,0,FALSE,0,0
1584,RWC,2,13,/srv/salami/data/RWC/popular/RWC_MDB_P_2001_M04/004,,,4,RWC_MDB_P_2001_M04,mp3,15,,/srv/salami/data/RWC/popular/RWC_MDB_P_2001_M04/004/textfile1.txt,,popular,,2010-09-12,2011-01-31,0,FALSE,0,0
1586,RWC,6,13,/srv/salami/data/RWC/popular/RWC_MDB_P_2001_M04/011,,,11,RWC_MDB_P_2001_M04,mp3,15,,/srv/salami/data/RWC/popular/RWC_MDB_P_2001_M04/011/textfile1.txt,,popular,,2010-09-14,2011-01-31,0,FALSE,0,0
1588,RWC,8,13,/srv/salami/data/RWC/popular/RWC_MDB_P_2001_M05/001,,,1,RWC_MDB_P_2001_M05,mp3,1,,/srv/salami/data/RWC/popular/RWC_MDB_P_2001_M05/001/textfile1.txt,,popular,,2010-08-11,2011-01-31,0,FALSE,0,0
1590,RWC,16,14,/srv/salami/data/RWC/popular/RWC_MDB_P_2001_M05/008,,,8,RWC_MDB_P_2001_M05,mp3,20,,/srv/salami/data/RWC/popular/RWC_MDB_P_2001_M05/008/textfile1.txt,,popular,,2011-03-14,,0,FALSE,0,0
1592,RWC,7,13,/srv/salami/data/RWC/popular/RWC_MDB_P_2001_M06/004,,,4,RWC_MDB_P_2001_M06,mp3,15,,/srv/salami/data/RWC/popular/RWC_MDB_P_2001_M06/004/textfile1.txt,,popular,,2010-08-12,2011-01-31,0,FALSE,0,0
1594,RWC,2,13,/srv/salami/data/RWC/popular/RWC_MDB_P_2001_M06/008,,,8,RWC_MDB_P_2001_M06,mp3,15,,/srv/salami/data/RWC/popular/RWC_MDB_P_2001_M06/008/textfile1.txt,,popular,,2010-09-12,2011-01-31,0,FALSE,0,0
1596,RWC,6,13,/srv/salami/data/RWC/popular/RWC_MDB_P_2001_M07/001,,,1,RWC_MDB_P_2001_M07,mp3,10,,/srv/salami/data/RWC/popular/RWC_MDB_P_2001_M07/001/textfile1.txt,,popular,,2010-09-14,2011-01-31,0,FALSE,0,0
1598,RWC,8,13,/srv/salami/data/RWC/popular/RWC_MDB_P_2001_M07/010,,,10,RWC_MDB_P_2001_M07,mp3,20,,/srv/salami/data/RWC/popular/RWC_MDB_P_2001_M07/010/textfile1.txt,,popular,,2010-08-11,2011-01-31,0,FALSE,0,0
1600,Isophonics,4,13,/srv/salami/data/Isophonics/Beatles/07_-_Hello_Goodbye,,,07_-_Hello_Goodbye,Beatles,mp3,15,,/srv/salami/data/Isophonics/Beatles/07_-_Hello_Goodbye/textfile1.txt,,popular,,2010-12-15,2011-01-31,0,FALSE,0,0
1602,Isophonics,7,13,/srv/salami/data/Isophonics/Queen/NowImHere,,,NowImHere,Queen,mp3,20,,/srv/salami/data/Isophonics/Queen/NowImHere/textfile1.txt,,popular,,2010-12-14,2011-01-31,0,FALSE,0,0
1604,Isophonics,4,13,/srv/salami/data/Isophonics/Queen/AnotherOneBitesTheDust,,,AnotherOneBitesTheDust,Queen,mp3,15,,/srv/salami/data/Isophonics/Queen/AnotherOneBitesTheDust/textfile1.txt,,popular,,2010-12-15,2011-01-31,0,FALSE,0,0
1606,Isophonics,7,13,/srv/salami/data/Isophonics/Queen/WeAreTheChampions,,,WeAreTheChampions,Queen,mp3,20,,/srv/salami/data/Isophonics/Queen/WeAreTheChampions/textfile1.txt,,popular,,2010-12-14,2011-01-31,0,FALSE,0,0
1608,Isophonics,4,13,/srv/salami/data/Isophonics/Queen/Innuendo,,,Innuendo,Queen,mp3,15,,/srv/salami/data/Isophonics/Queen/Innuendo/textfile1.txt,,popular,,2010-12-15,2011-01-31,0,FALSE,0,0
1610,Isophonics,7,13,/srv/salami/data/Isophonics/Queen/ImGoingSlightly,,,ImGoingSlightly,Queen,mp3,20,,/srv/salami/data/Isophonics/Queen/ImGoingSlightly/textfile1.txt,,popular,,2010-12-15,2011-01-31,0,FALSE,0,0
1612,Isophonics,4,13,/srv/salami/data/Isophonics/Queen/FriendsWillBeFriends,,,FriendsWillBeFriends,Queen,mp3,15,,/srv/salami/data/Isophonics/Queen/FriendsWillBeFriends/textfile1.txt,,popular,,2010-12-15,2011-01-31,0,FALSE,0,0
1614,Isophonics,7,13,/srv/salami/data/Isophonics/Michael_Jackson/beat_it,,,beat_it,Michael_Jackson,mp3,20,,/srv/salami/data/Isophonics/Michael_Jackson/beat_it/textfile1.txt,,popular,,2010-12-14,2011-01-31,0,FALSE,0,0
1616,Isophonics,4,13,/srv/salami/data/Isophonics/Michael_Jackson/Rock_with_you,,,Rock_with_you,Michael_Jackson,mp3,15,,/srv/salami/data/Isophonics/Michael_Jackson/Rock_with_you/textfile1.txt,,popular,,2010-12-10,2011-01-31,0,FALSE,0,0
1618,Isophonics,7,13,/srv/salami/data/Isophonics/Michael_Jackson/she_s_out_of_my_life,,,she_s_out_of_my_life,Michael_Jackson,mp3,20,,/srv/salami/data/Isophonics/Michael_Jackson/she_s_out_of_my_life/textfile1.txt,,popular,,2010-12-14,2011-01-31,0,FALSE,0,0
1620,Isophonics,4,13,/srv/salami/data/Isophonics/Michael_Jackson/Thriller,,,Thriller,Michael_Jackson,mp3,15,,/srv/salami/data/Isophonics/Michael_Jackson/Thriller/textfile1.txt,,popular,,2010-12-10,2011-01-31,0,FALSE,0,0
1622,Isophonics,7,13,/srv/salami/data/Isophonics/Michael_Jackson/who_is_it,,,who_is_it,Michael_Jackson,mp3,15,,/srv/salami/data/Isophonics/Michael_Jackson/who_is_it/textfile1.txt,,popular,,2010-12-14,2011-01-31,0,FALSE,0,0
