salami_id,Album,Album Artist,Artist,Artwork Count,BPM,Bit Rate,Comments,Compilation,Composer,Date Added,Date Modified,Disc Count,Disc Number,File Folder Count,Genre,Grouping,Kind,Library Folder Count,Location,Name,Persistent ID,Play Count,Play Date,Play Date UTC,Sample Rate,Size,Sort Album,Sort Album Artist,Sort Artist,Sort Name,Total Time,Track Count,Track ID,Track Number,Track Type,Volume Adjustment,Year
948,Louisiana Spice: 25 Years of Louisiana Music on Rounder Records (Disc 1),,"Bo Dollis, Monk Boudreaux, Rebirth Brass Band",,,160,From CD,True,Boudreaux/Levy/Trad. arr. Dollis,2010-04-23 22:08:00,2006-09-30 22:19:56,2,1,5,World - U.S. Traditional,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Compilations/Louisiana%20Spice_%2025%20Years%20of%20Louisiana%20M/Shoo-Fly.mp3,Shoo-Fly,E29BA6383DED9BFD,,,,44100,7443568,,,,,372062,14,2869,5,File,,1995
950,Louisiana Spice: 25 Years of Louisiana Music on Rounder Records (Disc 1),,Johnny Adams,,,160,From CD,True,James Black,2010-04-23 22:07:59,2006-09-30 22:33:14,2,1,5,World - U.S. Traditional,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Compilations/Louisiana%20Spice_%2025%20Years%20of%20Louisiana%20M/Down%20That%20Lonely%20Road.mp3,Down That Lonely Road,C22F98F07A332C31,,,,44100,6443560,,,,,322063,14,2818,10,File,,1995
952,Hand-Picked: 25 Years Of Bluegrass On Rounder Records,,Conne and Babe & The Backwoods Boys,,,160,From CD,True,Connie Gately,2010-04-23 22:07:53,2006-09-30 22:24:56,2,1,5,World - U.S. Traditional,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Compilations/Hand-Picked_%2025%20Years%20Of%20Bluegrass%20On%20Ro/Home%20Is%20Where%20The.mp3,Home Is Where The,2A8BACA4AB380B36,,,,44100,2443701,,,,,122070,26,2383,15,File,,1995
954,Hand-Picked: 25 Years Of Bluegrass On Rounder Records,,The Warrior River Boys,,,160,From CD,True,Bill Prickett,2010-04-23 22:07:54,2006-09-30 23:00:16,2,2,5,World - U.S. Traditional,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Compilations/Hand-Picked_%2025%20Years%20Of%20Bluegrass%20On%20Ro/You're%20That%20Certain%20Someone.mp3,You're That Certain Someone,C43AD8CF39AD4840,,,,44100,3163626,,,Warrior River Boys,,158066,23,2485,19,File,,1990
3,Sea Change Sampler,,Beck,,,128,From S,,,2010-04-23 22:52:15,2006-09-30 22:19:24,,,5,Alternative Pop / Rock,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Beck/Sea%20Change%20Sampler/Golden%20Age.mp3,Golden Age,EE3238C5A0A1D8FD,,,,44100,4426739,,,,,276662,,19585,,File,,
7,SXSW 2007 Showcasing Artists,,Calla,,,160,From W,True,,2010-04-23 22:57:22,2007-04-26 13:36:16,,,5,Alternative Pop / Rock,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/SXSW%202007%20Showcasing%20Artists/Swagger.mp3,Swagger,0CEE754BE652069E,,,,44100,4374770,,,,,218618,,28063,,File,,2007
11,Life's Too Good,,Sugarcubes,,,128,From UoM,,Sugarcubes,2010-04-23 23:08:51,2006-09-30 22:55:52,,,5,Alternative Pop / Rock,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Sugarcubes/Life's%20Too%20Good/Coldsweat%20(Remix).mp3,Coldsweat (Remix),6718DD23D064BD5B,,,,44100,3553439,,,,,222040,17,56269,16,File,,1988
15,Pablo Honey,,Radiohead,,,169,From UoM,,,2010-04-23 23:07:24,2006-09-30 22:51:32,,,5,Alternative Pop / Rock,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Radiohead/Pablo%20Honey/Blow%20Out.mp3,Blow Out,D112D96084F80CD3,,,,44100,5959680,,,,,281887,13,51922,12,File,,1993
19,Atlantic Blues: Chicago,,Otis Rush,,,160,From CD,True,Chuck Willis,2010-04-23 22:55:22,2006-09-30 22:47:42,4,4,5,Blues - Contemporary Blues,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/Atlantic%20Blues_%20Chicago/Feel%20So%20Bad.mp3,Feel So Bad,0F9139413AFB0B56,,,,44100,4380869,,,,,218932,17,24478,9,File,,1969
23,Black Snake Moan Soundtrack,,The Black Keys,,,320,From W,True,,2010-04-23 22:55:25,2007-07-31 17:57:44,,,5,Blues - Contemporary Blues,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/Black%20Snake%20Moan%20Soundtrack/When%20The%20Lights%20Go%20Out.mp3,When The Lights Go Out,9240D3D4EC2B31E3,,,,44100,7732553,,,Black Keys,,193253,17,24736,4,File,,2007
27,Joyful Noise,,The Derek Trucks Band,,,256,From W,,,2010-04-23 23:10:45,2008-04-21 20:37:42,,,5,Blues - Contemporary Blues,,MPEG audio file,2,"file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/The%20Derek%20Trucks%20Band/Joyful%20Noise/So%20Close,%20So%20Far%20Away.mp3","So Close, So Far Away",1502EC4004EC8180,,,,44100,8916992,,,Derek Trucks Band,,278622,10,59095,2,File,,2002
31,The Complete Recordings,,Robert Johnson,,,160,From CD,,Robert Johnson,2010-04-23 23:07:40,2006-09-30 22:52:12,2,1,5,Blues - Country Blues,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Robert%20Johnson/The%20Complete%20Recordings/Ramblin'%20On%20My%20Mind%20%20(Alternate%20Take.mp3,Ramblin' On My Mind  (Alternate Take),F198AA27C6A63B23,,,,44100,2869970,Complete Recordings,,,,143386,20,52891,6,File,,1936
35,Traditional Blues,,Brownie McGhee,,,128,From tape,,,2010-04-23 22:54:03,2006-09-30 22:21:08,,,5,Blues - Country Blues,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Brownie%20McGhee/Traditional%20Blues/The%20Last%20Mile.mp3,The Last Mile,0F813458439AB576,,,,44100,4682561,,,,Last Mile,292649,20,22672,16,File,,
39,Unplugged,,Eric Clapton,,,192,From CD,,Big Bill Broonzy,2010-04-23 22:59:04,2006-09-30 22:28:12,,,5,Blues - Country Blues,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Eric%20Clapton/Unplugged/Hey%20Hey.mp3,Hey Hey,E36C44F9BBF7FE91,,,,44100,4716785,,,,,196440,14,32335,3,File,,1992
43,His Best: Chess 50th Anniversary Collection,,Howlin' Wolf,,,160,From CD,,Chester Burnett/Willie Dixon,2010-04-23 23:00:16,2006-10-01 19:04:46,,,5,Blues - Urban Blues,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Howlin'%20Wolf/His%20Best_%20Chess%2050th%20Anniversary%20Collect/Howlin'%20For%20My%20Darlin'.mp3,Howlin' For My Darlin',8288B80FF99C6071,,,,44100,3081579,,,,,153965,20,35149,9,File,,1997
47,Queen of the Blues,,Koko Taylor,,,128,From tape,,,2010-04-23 23:01:43,2006-09-30 22:37:08,,,5,Blues - Urban Blues,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Koko%20Taylor/Queen%20of%20the%20Blues/The%20Hunter.mp3,The Hunter,6FAAF727E3B95D03,,,,44100,3287422,,,,Hunter,205453,10,40396,7,File,,1975
51,The Complete Chess Studio Recordings ,,Buddy Guy,,,160,From CD,,Buddy Guy,2010-04-23 22:54:36,2006-10-01 17:44:38,2,1,5,Blues - Urban Blues,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Buddy%20Guy/The%20Complete%20Chess%20Studio%20Recordings/Watch%20Yourself.mp3,Watch Yourself,E1E8CB0DB3A79A7C,,,,44100,4879298,Complete Chess Studio Recordings ,,,,243853,22,23182,9,File,,1961
55,Test of Time,,Ronnie Earl,,,128,From tape,,,2010-04-23 23:08:01,2006-09-30 22:52:36,,,5,Blues - Urban Blues,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Ronnie%20Earl/Test%20of%20Time/I%20Cried%20My%20Eyes%20Out.mp3,I Cried My Eyes Out,E38C3C7683A2A1B5,,,,44100,2750766,,,,,171911,18,53389,13,File,,1992
59,"Debussy, Ravel & Saint-Saëns: Sonatas for Violin & Piano",,Lorraine McAslan & John Blakely,,,192,From CD,,Claude Debussy,2010-04-24 22:07:53,2006-09-30 23:58:22,,,5,Classical - 20th Century Classical,,MPEG audio file,2,"file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Lorraine%20McAslan%20&%20John%20Blakely/Debussy,%20Ravel%20&%20Saint-Sae%CC%88ns_%20Sonatas%20fo/Sonata%20for%20Violon%20and%20Piano%20-%20III.%20F.mp3",Sonata for Violon and Piano - III. Finale : Très Animé,634BED8EAC7CF045,,,,44100,6410185,,,,,266997,10,224849,3,File,,1991
63,Shostakovich: Symphonies Nos. 7 & 11,,Bournemouth Symphony Orchestra - Paavo Berglund,,,192,From CD,,Dmitri Shostakovich,2010-04-24 22:06:14,2006-09-30 23:57:34,2,2,5,Classical - 20th Century Classical,,MPEG audio file,2,"file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Bournemouth%20Symphony%20Orchestra%20-%20Paavo%20B/Shostakovich_%20Symphonies%20Nos.%207%20&%2011/Symphony%20No.%2011%20in%20G%20minor,%20Op.%20103.mp3","Symphony No. 11 in G minor, Op. 103 ""The Year 1905"" - I. Palace Square",792489AF2BBA4837,,,,44100,26045877,,,,,1085152,4,216608,1,File,,1974
67,Norton Recorded Anthology of Western Music,,Paris Opera Chorus and Orchestra - Pierre Boulez,,,192,From CD,True,Alban Berg,2010-04-24 22:07:03,2006-10-04 01:46:22,12,11,5,Classical - 20th Century Classical,,MPEG audio file,2,"file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Compilations/Norton%20Recorded%20Anthology%20of%20Western%20Mus/Wozzeck_%20Act%20III,%20Scene%203%20-%202.mp3","Wozzeck: Act III, Scene 3 - 2",2ECD85B76D39A69F,,,,44100,1444867,,,,,60107,57,220517,56,File,,
71,24 Preludes and Fugues Op. 87,,Tatiana Nikolayeva,,,192,From CD,,Dmitri Shostakovich,2010-04-24 22:08:29,2006-09-30 23:58:48,3,3,5,Classical - 20th Century Classical,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Tatiana%20Nikolayeva/24%20Preludes%20and%20Fugues%20op.%2087/Prelude%20and%20Fugue%20No.%2020%20in%20C%20Minor_%202.mp3,Prelude and Fugue No. 20 in C Minor: Prelude,4D9F409F4733DC01,,,,44100,5642224,,,,,234997,14,227687,5,File,,1991
75,Petrushka & Symphony in 3 movements,,City of Birmingham Symphony Orchestra - Simon Rattle,,,192,From CD,,Igor Stravinsky,2010-04-24 22:06:23,2006-09-30 23:57:42,,,5,Classical - 20th Century Classical,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/City%20of%20Birmingham%20Symphony%20Orchestra%20-/Petrushka%20&%20Symphony%20in%203%20movements/Petrushka-4e%CC%80me%20tableau%20-%20Danse%20des%20n.mp3,Petrushka-4ème tableau - Danse des nounous,70E35F46A740C56F,,,,44100,3857314,,,,,160626,17,217301,7,File,,1988
79,Vlado Perlemuter Plays Ravel,,Vlado Perlemuter & Concerts Colonne Orchestra,,,192,From CD,,Maurice Ravel,2010-04-24 22:08:45,2006-09-30 23:58:52,2,1,5,Classical - 20th Century Classical,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Vlado%20Perlemuter%20&%20Concerts%20Colonne%20Orch/Vlado%20Perlemuter%20Plays%20Ravel/Menuet%20sur%20le%20nom%20de%20Haydn.mp3,Menuet sur le nom de Haydn,CAA12D45F76C506D,,,,44100,2925042,,,,,121782,12,229151,5,File,,1955
83,Norton Recorded Anthology of Western Music,,Steve Reich,,,192,From CD,True,Steve Reich,2010-04-24 22:07:03,2006-09-30 23:58:44,12,12,5,Classical - 20th Century Classical,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Compilations/Norton%20Recorded%20Anthology%20of%20Western%20Mus/Violin%20Phase%20-%201.mp3,Violin Phase - 1,020DAD9BDB6EEFF3,,,,44100,570849,,,,,23693,46,220475,40,File,,
87,Understanding Music,,Cleveland Orchestra - Pierre Boulez,,,192,From CD,True,Igor Stravinsky,2010-04-24 22:07:13,2006-09-30 23:57:44,3,3,5,Classical - 20th Century Classical,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Compilations/Understanding%20Music/Le%20Sacre%20du%20Printemps%20(The%20Rite%20of%20S%201.mp3,Le Sacre du Printemps (The Rite of Spring) (extract) - 3,E638E590B272C8B1,,,,44100,1443443,,,,,60055,63,221510,19,File,,
91,Stravinsky & Jolivet,,Les Chambristes de Montreal,,,192,From CD,,Andre Jolivet,2010-04-24 22:07:52,2006-09-30 23:58:20,,,5,Classical - 20th Century Classical,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Les%20Chambristes%20de%20Montreal/Stravinsky%20&%20Jolivet/Rhapsodie%20a%20sept_%20%20I.%20Resolu.mp3,Rhapsodie a sept:  I. Resolu,C78EBA3E6E7A40A4,,,,44100,9933597,,,,,413805,4,224780,2,File,,1992
95,Released & Unreleased,,Kronos Quartet,,,192,From CD,,George Crumb,2010-04-24 22:07:48,2006-09-30 23:58:18,2,1,5,Classical - 20th Century Classical,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Kronos%20Quartet/Released%20&%20Unreleased/Black%20Angels%20-%20God%20Music.mp3,Black Angels - God Music,ECB5662B20E60D5E,,,,44100,4522515,,,,,188342,11,224573,7,File,,1995
99,Great Pianists of the 20th Century Vol. 78,,Maurizio Pollini,,,192,From CD,,Claude Debussy,2010-04-24 22:08:01,2006-10-04 01:30:10,2,2,5,Classical - 20th Century Classical,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Maurizio%20Pollini/Great%20Pianists%20Of%20The%2020th%20Century%20Vol_/Douze%20Etudes%20pour%20le%20piano%20-%20Pour%20le%201.mp3,Douze Etudes pour le piano - Pour les notes répétées,3FFC6E2FC7FB76B2,,,,44100,4611615,,,,,192052,16,225278,10,File,,1998
103,Postcards,,Danielle Cummings,,,192,From CD,,William Walton,2010-04-24 22:07:20,2006-09-30 23:57:46,,,5,Classical - 20th Century Classical,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Danielle%20Cummings/Postcards/Five%20Bagatelles%20-.mp3,Five Bagatelles -,3F2553A149279AF7,,,,44100,2753808,,,,,114651,18,222317,16,File,,2000
107,Norton Recorded Anthology of Western Music,,"Jaap Schroder, Marilyn McDonald, Kenneth Slowik, Konrad Junhanel & James Weaver",,,192,From CD,True,Arcangelo Corelli,2010-04-24 22:07:02,2006-09-30 23:58:14,12,5,5,Classical - Baroque,,MPEG audio file,2,"file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Compilations/Norton%20Recorded%20Anthology%20of%20Western%20Mus/Trio%20Sonata,%20Op.%203,%20No.2%20-%202.mp3","Trio Sonata, Op. 3, No.2 - 2",7CD8D66E214A0FE1,,,,44100,1550110,,,,,64496,39,220364,23,File,,
111,Cello Concerti Vol. 4,,Raphael Wallfisch &  City Of London Sinfonia - Nicolas Kraemer,,,192,From CD,,Antonio Vivaldi,2010-04-24 22:08:21,2006-09-30 23:58:40,,,5,Classical - Baroque,,MPEG audio file,2,"file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Raphael%20Wallfisch%20&%20%20City%20Of%20London%20Sinf/Cello%20Concerti%20Vol.%204/Concerto%20in%20F%20major,%20RV411_%202.%20Largo.mp3","Concerto in F major, RV411: 2. Largo",C660916ADC7016BD,,,,44100,1665581,,,,,69302,21,226832,5,File,,1995
115,Norton Recorded Anthology of Western Music,,Christoph Rousset,,,192,From CD,True,Johann Jacob Froberger,2010-04-24 22:06:51,2006-09-30 23:57:42,12,4,5,Classical - Baroque,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Compilations/Norton%20Recorded%20Anthology%20of%20Western%20Mus/Lamentation%20gaite%20sur%20la%20mort%20tres%20d%201.mp3,Lamentation gaite sur la mort tres douloureuse de sa majeste imperiale Ferdinand le troisieme - 2,9CFCC620A1173E7D,,,,44100,3471105,,,,,144535,44,219410,34,File,,
119,Sacri Musicali Affetti,,Maria Cristina Kiehr & Concerto Soave,,,192,From CD,,Barbara Strozzi,2010-04-24 22:08:00,2006-09-30 23:58:26,,,5,Classical - Baroque,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Maria%20Cristina%20Kiehr%20&%20Concerto%20Soave/Sacri%20Musicali%20Affetti/Nascente%20Maria%202.mp3,Nascente Maria,60298ADB4FC64264,,,,44100,5725563,,,,,238471,16,225224,8,File,,
123,Handel/Telemann: Water Music,,The King's Consort - Robert King,,,192,From CD,,George Frideric Handel,2010-04-24 22:08:37,2006-09-30 23:58:18,,,5,Classical - Baroque,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/The%20King's%20Consort%20-%20Robert%20King/Handel_Telemann_%20Water%20Music/Water%20Music%20(Suite%20in%20D_G%20Major)_%20%5BM%201.mp3,Water Music (Suite in D/G Major): [Menuet II],5A9A37D8BA02F341,,,,44100,3119352,,,King's Consort - Robert King,,129880,29,228293,17,File,,
127,Norton Recorded Anthology of Western Music,,,,,192,From CD,True,Jacopo Peri,2010-04-24 22:06:51,2006-09-30 23:58:58,12,3,5,Classical - Baroque,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Compilations/Norton%20Recorded%20Anthology%20of%20Western%20Mus/Le%20Musiche%20Sopra%20l'Euridice_%20Prologu%201.mp3,"Le Musiche Sopra l'Euridice: Prologue, Nel Pur Ardor, A Nd Per Quel Vago Boschetto - 5",FF853E58DB2BF2BC,,,,44100,2463676,,,,,102556,56,219428,41,File,,
131,Baroque Favorites,,,,,128,From UoM,True,Marc-Antoine Charpentier,2010-04-24 22:06:27,2006-09-30 23:58:58,,,5,Classical - Baroque,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Compilations/Baroque%20Favorites/Te%20Deum%20In%20D%20Major_%20Introduction.mp3,Te Deum In D Major: Introduction,3E6B0076ECEE9DA1,,,,44100,1577088,,,,,98481,15,217547,13,File,,1985
135,Norton Recorded Anthology of Western Music,,Carole Bogard & Universsity of California Orchestra - Lawrence Moe,,,192,From CD,True,Alessandro Scarlatti,2010-04-24 22:06:50,2006-09-30 23:57:36,12,4,5,Classical - Baroque,,MPEG audio file,2,"file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Compilations/Norton%20Recorded%20Anthology%20of%20Western%20Mus/La%20Griselda_%20Act%20II,%20Scene%20I_%20Mi%20Riv%203.mp3","La Griselda: Act II, Scene I: Mi Rivedi - 1",6C8FFF321602C59F,,,,44100,2788982,,,,,116114,44,219344,36,File,,
139,Norton Recorded Anthology of Western Music,,Janine Micheau & Froment Chamber Orchestra - Louis de Froment,,,192,From CD,True,Jean-Jacques Rousseau,2010-04-24 22:06:51,2006-09-30 23:58:14,12,7,5,Classical - Baroque,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Compilations/Norton%20Recorded%20Anthology%20of%20Western%20Mus/Le%20Devin%20Du%20Village%20-%20Scene%201%20-%20J'ai.mp3,Le Devin Du Village - Scene 1 - J'ai perdu tout mon bonheur - 1,90FD6AEA5BC3D8FB,,,,44100,4030343,,,,,167836,72,219425,12,File,,1996
143,A Tre Violini,,Stradivaria,,,160,From UoM,,Louis-Antoine Dornel,2010-04-24 22:08:27,2006-09-30 23:58:44,,,5,Classical - Baroque,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Stradivaria/A%20Tre%20Violini/Sonate%20en%20quatuor.mp3,Sonate en quatuor,3330754FF93DC2E3,,,,44100,9103236,Tre Violini,,,,455053,18,227447,8,File,,2002
147,Kinloch's Fantasy,,Puirt a Baroque,,,192,From CD,,,2010-04-24 22:08:20,2006-09-30 23:58:38,,,5,Classical - Baroque,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Puirt%20A%20Baroque/Kinloch's%20Fantasy/Black%20Jock_%20Macklean%20Sonata%20I.mp3,Black Jock: Macklean Sonata I,836A8E8C2F9A19A6,,,,44100,8009463,,,,,333635,20,226694,10,File,,
151,Sacri Musicali Affetti,,Maria Cristina Kiehr & Concerto Soave,,,192,From CD,,Bernardo Gianoncelli,2010-04-24 22:08:01,2006-09-30 23:58:26,,,5,Classical - Baroque,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Maria%20Cristina%20Kiehr%20&%20Concerto%20Soave/Sacri%20Musicali%20Affetti/Tastegiata%20-1-.mp3,Tastegiata -1-,6A73AE5676C02BFD,,,,44100,2340725,,,,,97436,16,225248,6,File,,
155,Tous les matins du monde,,Jordi Saval,,,160,From UoM,,Saint-Colombe Le Sieur,2010-04-24 22:07:41,2006-09-30 23:58:16,,,5,Classical - Baroque,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Jordi%20Saval/Tous%20les%20matins%20du%20monde/Les%20Pleurs.mp3,Les Pleurs,59307B280FD91A18,,,,44100,4999491,,,,,249861,16,224186,6,File,,1991
159,Mozart: Symphonies Nos. 29 & 33,,English Baroque Soloists - John Eliot Gardiner,,,192,From CD,,Wolfgang Amadeus Mozart,2010-04-24 22:07:24,2006-09-30 23:58:02,,,5,Classical - Classical,,MPEG audio file,2,"file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/English%20Baroque%20Soloists%20-%20John%20Eliot%20Ga/Mozart_%20Symphonies%20Nos.%2029%20&%2033/Symphony%20No.%2033%20in%20B%20flat%20major,%20KV.%201.mp3","Symphony No. 33 in B flat major, KV. 319 - 2. Andante moderato",2EAD8E51F7752506,,,,44100,6456005,,,,,268904,8,222710,6,File,,1984
163,Requiem,,"Robert Shaw, Atlanta Symphony Orchestra and Chorus",,,160,From UoM,,Wolfgang Amadeus Mozart,2010-04-24 22:08:22,2006-09-30 23:58:42,,,5,Classical - Classical,,MPEG audio file,2,"file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Robert%20Shaw,%20Atlanta%20Symphony%20Orchestra/Requiem/Requiem,%20K.626_5%20Sanctus.mp3","Requiem, K.626:5 Sanctus",BBF070B0582F7244,,,,44100,2083690,,,,,104071,14,226970,11,File,,1986
167,Listen Brief 4th Edition,,Orchestra of the 18th Century - Franz Bruggen,,,192,From CD,True,Franz Josef Haydn,2010-04-24 22:06:39,2006-09-30 23:58:34,6,2,5,Classical - Classical,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Compilations/Listen%20Brief%204th%20Edition/Symphony%20No.%2088%20in%20G%20-%20III%201.mp3,Symphony No. 88 in G - III 1,6D1408E7CEA61BA2,,,,44100,984696,,,,,40933,37,218315,28,File,,2000
171,Norton Recorded Anthology of Western Music,,Tokyo String Quartet,,,192,From CD,True,Franz Josef Haydn,2010-04-24 22:07:00,2006-09-30 23:58:48,12,8,5,Classical - Classical,,MPEG audio file,2,"file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Compilations/Norton%20Recorded%20Anthology%20of%20Western%20Mus/String%20Quartet%20Op.%2076,%20No.%203%20-%202nd%20m%202.mp3","String Quartet Op. 76, No. 3 - 2nd movement -  Poco adagio, cabtabile - 3",99011FD8AB065B60,,,,44100,2033001,,,,,84610,72,220160,11,File,,1981
175,Understanding Music,,New York Philharmonic - Leonard Bernstein,,,192,From CD,True,Wolfgang Amadeus Mozart,2010-04-24 22:07:15,2006-09-30 23:58:32,3,2,5,Classical - Classical,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Compilations/Understanding%20Music/Symphony%20No.%2040%20in%20G%20minor%20-%20I%20-%206.mp3,Symphony No. 40 in G minor - I - 6,4ABA98CCFDACA424,,,,44100,1824620,,,,,75937,59,221717,6,File,,
179,"Boccherini Cello Concertos #1, #7, #9",,Wouter Moller - Linde Consort,,,192,From CD,,Luigi Boccherini,2010-04-24 22:08:51,2006-09-30 23:58:56,,,5,Classical - Classical,,MPEG audio file,2,"file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Wouter%20Moller%20-%20Linde%20Consort/Boccherini%20Cello%20Concertos%20%231,%20%237,%20%239/Cello%20concerto%20%237,%20G%20480.%20III-Allegr.mp3","Cello concerto #7, G 480. III-Allegro",ABF384360A4855F3,,,,44100,6742482,,,,,280842,9,229724,9,File,,1986
